id,publishedAt,channelId,title,channelTitle,tags,dimension,description,viewCount,likeCount,commentCount
dJ-fhPhikwY,2023-02-03T14:22:06Z,UCbkllEQivzBHCkaQX-w4N3Q,Highlights CAHN vs Bình Định | Đại tiệc 5 bàn - 4 tuyệt phẩm đẳng cấp và quả 11m tranh cãi,BÓNG ĐÁ VIỆT NAM,"['FPT Bóng Đá Việt', 'fpt bong da viet', 'truc tiep bong da', 'doi tuyen viet nam', 'viet nam', 'viet nam 2022', 'highlights viet nam', 'viet nam truc tiep', 'truc tiep bong da hom nay', 'u23 việt nam', 'trực tiếp bóng đá', 'trực tiếp bóng đá hôm nay', 'tổng hợp bàn thắng đội tuyển việt nam', 'trực tiếp u23 hôm nay', 'tin tức bóng đá', 'bóng đá việt nam hôm nay', 'trực tiếp trận đấu', 'đội tuyển U23', 'tổng hợp bàn thắng', 'bản tin bóng đá', 'FPT Bóng đá việt', 'Bóng đá việt nam']",PT9M53S,"Kênh thể thao chuyên về bóng đá Việt Nam, các giải đấu trong nước, đội tuyển quốc gia, giải futsal... Các bạn nhớ bấm ĐĂNG KÝ ...",1138548,4152,977
BQyZOJzMTT8,2023-03-25T19:30:54Z,UCbkllEQivzBHCkaQX-w4N3Q,Highlights U23 Việt Nam vs U23 UAE | Thủ môn VN lao đầu vào cột dọc chấn thương-Siêu phẩm tuyệt đẹp,BÓNG ĐÁ VIỆT NAM,"['highlights u23 việt nam vs u23 uae', 'highlights u23 viet nam vs u23 uae', 'highlights u23 vietnam vs u23 uae', 'u23 việt nam vs u23 uae', 'u23 viet nam vs u23 uae', 'u23 vietnam vs u23 uae', 'u23 việt nam vs u23 uae highlights', 'u23 viet nam vs u23 uae highlight', 'u23 vietnam vs u23 uae highlight', 'highlight bóng đá', 'highlight bóng đá mới nhất', 'highlight bóng đá hôm nay', 'viet nam vs uae truc tiep', 'truc tiep u23 viet nam vs u23 uae', 'u23 vn vs u23 uae', 'bong da', 'highlight bong da', 'u23 việt nam']",PT12M41S,Highlights #U23Vietnam #U23UAE #DohaCup2023 Highlights U23 Việt Nam vs U23 UAE | Thủ môn VN lao đầu vào cột dọc ...,1040580,3166,1336
yX_p9yGoQC4,2023-06-20T15:12:05Z,UCbkllEQivzBHCkaQX-w4N3Q,"Highlights: Việt Nam - Syria | Điểm tựa hàng thủ, Tuấn Hải lập siêu phẩm mang về thắng lợi kịch tính",BÓNG ĐÁ VIỆT NAM,"['bóng đá việt nam', 'highlights việt nam syria', 'highlights việt nam vs syria', 'highlights việt nam - syria', 'highlights viet nam syria', 'việt nam syria', 'việt nam vs syria', 'việt nam - syria', 'highlights giao hữu việt nam syria', 'highlights giao hữu việt nam vs syria', 'giao hữu việt nam syria', 'giao hữu việt nam - syria', 'việt nam syria highlights', 'việt nam vs syria highlights', 'highlights bóng đá', 'đội tuỷên việt nam']",PT8M43S,Đăng ký ngay https://bit.ly/DangKyBongDaVietNam để không bỏ lỡ tin tức hot và highlights bóng đá mới nhất. Highlights: Việt ...,1025366,4058,802
6EnC6hRyhWQ,2023-11-16T13:10:43Z,UCbkllEQivzBHCkaQX-w4N3Q,🔴Trực tiếp bóng đá hôm nay: Philippines - Việt Nam | Bảng F - Vòng loại 2 World Cup 2026,BÓNG ĐÁ VIỆT NAM,"['bóng đá việt nam', 'trực tiếp bóng đá hôm nay', 'trực tiếp bóng đá', 'philippines việt nam', 'trực tiếp philippines - việt nam', 'trực tiếp philippines việt nam', 'trực tiếp philippines vs việt nam', 'trực tiếp philippines việt nam hôm nay', 'philippines vs việt nam', 'philippines - việt nam', 'trực tiếp việt nam', 'trực tiếp bóng đá việt nam', 'trực tiếp bóng đá mới nhất hôm nay', 'trực tiếp', 'trực tiếp việt nam hôm nay', 'vòng loại world cup', 'trực tiếp vòng loại world cup', 'việt nam vòng loại world cup']",PT2H58M35S,Đăng ký ngay https://bit.ly/DangKyBongDaVietNam để không bỏ lỡ tin tức hot và highlights bóng đá mới nhất. Đồng hành với ...,984002,4742,219
K69acTsvBOA,2023-06-24T18:36:31Z,UCbkllEQivzBHCkaQX-w4N3Q,"Highlights: Đức-Việt Nam | Sòng phẳng với đội top 2 thế giới, Thanh Nhã lập siêu phẩm đi vào lịch sử",BÓNG ĐÁ VIỆT NAM,"['bóng đá việt nam', 'highlights đức việt nam', 'highlights đức - việt nam', 'highlights đức vs việt nam', 'đội tuyển nữ việt nam', 'đội tuyển nữ', 'highlights đội tuyển nữ việt nam', 'highlights đội tuyển nữ đức', 'highlights đội tuyển nữ việt nam - đức', 'highlights bóng đá nữ', 'highlights nữ đức nữ việt nam', 'highlights bóng đá nữ việt nam', 'highlights bóng đá hôm nay', 'giao hữu quốc tế']",PT13M23S,Đăng ký ngay https://bit.ly/DangKyBongDaVietNam để không bỏ lỡ tin tức hot và highlights bóng đá mới nhất. Highlights: ...,979717,4132,950
HOnKnQ5tCQU,2023-11-12T12:22:14Z,UChG2EWuXoW7Tgof35WjbsnQ,T1 vs JDG (BO5) | CKTG 2023 - BÁN KẾT 2,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT4H59M24S,Cùng theo dõi những trận đấu của CKTG 2023 hôm nay nhé! 15:00 T1 vs JDG ▻ Đăng ký kênh để cập nhật các thông tin về VCS ...,4165049,48690,686
ngsXDapivY4,2023-11-03T13:16:39Z,UChG2EWuXoW7Tgof35WjbsnQ,GEN vs BLG (BO5) | CKTG 2023 - TỨ KẾT 2,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT5H42M14S,Cùng theo dõi những trận đấu của CKTG 2023 hôm nay nhé! 15:00 GEN vs BLG ▻ Đăng ký kênh để cập nhật các thông tin về ...,2816014,19838,470
_Q7l0FDecI8,2023-05-18T16:46:50Z,UChG2EWuXoW7Tgof35WjbsnQ,T1 vs JDG (BO5) | MSI 2023 - VÒNG PHÂN NHÁNH | 18.05.2023,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT4H19M,Cùng theo dõi các trận mở đầu của MSI ngày đầu tiên nhé 19h00: T1 vs Jingdong Gaming ▻ Đăng ký kênh để cập nhật các ...,2555334,19673,481
l4ME55lz2jg,2023-11-11T13:16:55Z,UChG2EWuXoW7Tgof35WjbsnQ,WBG vs BLG (BO5) | CKTG 2023 - BÁN KẾT 1,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT5H53M43S,Cùng theo dõi những trận đấu của CKTG 2023 hôm nay nhé! 15:00 WBG vs BLG ▻ Đăng ký kênh để cập nhật các thông tin về ...,2247628,15528,254
gDj_kOcmT8I,2023-10-15T12:32:02Z,UChG2EWuXoW7Tgof35WjbsnQ,TW vs GAM (BO5) | PSG vs BDS (BO5) | CKTG 2023 - VÒNG KHỞI ĐỘNG | 15.10.2023,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT9H24M1S,Cùng theo dõi những trận đấu của CKTG 2023 hôm nay nhé! 10h00: TW vs GAM 15h00: PSG vs BDS ▻ Đăng ký kênh để cập ...,2186675,18683,284
tKq2DJsvNV4,2023-05-20T16:06:05Z,UChG2EWuXoW7Tgof35WjbsnQ,BLG vs T1  (BO5) | MSI 2023 - VÒNG PHÂN NHÁNH | 20.05.2023,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT4H29M31S,Cùng theo dõi các trận mở đầu của MSI ngày đầu tiên nhé 18h00: Bilibili Gaming vs T1 ▻ Đăng ký kênh để cập nhật các thông tin ...,2180475,15684,461
IbmV8MzIXDo,2023-11-05T11:04:12Z,UChG2EWuXoW7Tgof35WjbsnQ,LNG vs T1 (BO5) | CKTG 2023 - TỨ KẾT 4,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT3H47M52S,Cùng theo dõi những trận đấu của CKTG 2023 hôm nay nhé! 15:00 LNG vs T1 ▻ Đăng ký kênh để cập nhật các thông tin về VCS ...,2187436,21367,494
J3uwd4z_I_c,2023-04-21T16:34:33Z,UChG2EWuXoW7Tgof35WjbsnQ,GAM vs SE (BO5) | VCS 2023 HỪNG ĐÔNG - CHUNG KẾT NHÁNH THẮNG | 21.04.2023,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT5H5M41S,Cùng theo dõi trận Chung Kết Nhánh Thắng của VCS 2023 Hừng Đông hôm nay để biết được đội tuyển nào sẽ tiến vào trận ...,1973024,19365,436
u-9S19rtgs0,2023-11-04T11:51:51Z,UChG2EWuXoW7Tgof35WjbsnQ,JDG vs KT (BO5) | CKTG 2023 - TỨ KẾT 3,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT4H35M38S,Cùng theo dõi những trận đấu của CKTG 2023 hôm nay nhé! 15:00 JDG vs KT ▻ Đăng ký kênh để cập nhật các thông tin về VCS ...,1975462,15494,288
r8oGU4nnZRw,2023-05-10T15:01:04Z,UChG2EWuXoW7Tgof35WjbsnQ,MAD vs T1 (BO5) | MSI 2023 - VÒNG PHÂN NHÁNH | 10.05.2023,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT3H36S,Cùng theo dõi các trận mở đầu của MSI ngày đầu tiên nhé 19h00: MAD Lions vs T1 ▻ Đăng ký kênh để cập nhật các thông tin về ...,1576694,14104,284
hkP2omrzsGs,2019-12-30T11:15:01Z,UCKl0tA90oEArasOGzp8I41g,Tony | Thử Thách Tay Không Bắt Cá 🐟 𝐂𝐚𝐭𝐜𝐡 𝐅𝐢𝐬𝐡 𝐖𝐢𝐭𝐡 𝐇𝐚𝐧𝐝,TonyTV,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'tony vo', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'tony bắt cá', 'mo hang bat ca', 'tony bat ca', 'tony dan team bat ca', 'tony bat cua', 'tony bat ech', 'tony bat oc', 'thu thach bat ca bang tay', 'bat ca mien tay', 'Thu Hoạch Ngoài Mong Đợi', 'team tony bắt cá', 'Thử Thách Bắt Cá', 'lội sông bắt cá', 'cá nướng', 'bắt cá khổng lồ', 'catch fish', 'get fish with hand']",PT12M,"Rất nhiều hang cá nằm ở dưới mặt nước, chỉ cần chút may mắn khi chúng ta thò tay vào thì sẽ có thu hoạch ngay các bạn ạ! cá ...",109510962,529578,43
H9MS3vFPZu8,2019-07-02T11:00:05Z,UCKl0tA90oEArasOGzp8I41g,Tony | Dẫn Team Đi Chơi Nhà Hơi Khổng Lồ - Bouncy House,TonyTV,"['tony tv', 'tony', 'tonyphim', 'nha hoi', 'tre trau di nha hoi', 'cong vien', 'nha hoi khong lo', 'nha bong', 'lan dau di nha hoi', 'tony dan team di nha hoi', 'team tre trau tony', 'tony tro choi', 'tony thu thach', 'tony tre trau', 'vat lon trong nha hoi', 'dau vat tren nha hoi', 'bounce house', 'tony dan team di choi', 'tony tv mới nhất', 'Tony Võ', 'tony vinh', 'tony vo', 'vinh tony', 'to ny tv', 'tony tv troll', 'Nhà Hơi Khổng Lồ', 'nhà hơi', 'chơi nhà hơi', 'nha hoi thieu nhi', 'vật lộn trong nhà hơi', 'anh tony tv']",PT11M,"Lần đầu dẫn Team con nít đi chơi nhà hơi, cảm giác quá tuyệt...các bạn xem video đừng quên ĐĂNG KÝ KÊNH và NHẤN ...",79988535,382404,0
93HKHkKHFl8,2020-12-01T11:00:11Z,UCKl0tA90oEArasOGzp8I41g,Tony | Thử Thách Mua &amp; Ăn Mọi Thứ Theo Màu Sắc - Color Battle,TonyTV,"['tony tv', 'tony', 'tony tv mới nhất', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'team tony', 'tony team', 'tony bốc thăm', 'tony thu thach 12h', 'sinh tồn 12h', '24h sinh tồn', '24h ăn theo màu', 'thử thách ăn đồ ăn theo màu', 'color battle', 'tony mua và ăn theo màu.', 'thu thach mau sac', 'thử thách màu sắc', 'thu thach mau sac 24h', 'thử thách màu sắc 24h', 'tony tv thu thach mau sac', 'tony tv thử thách màu sắc', 'thu thach mau sac tony tv', 'thử thách màu sắc tony tv']",PT14M,"Video duy nhất về ăn đồ theo màu sắc, trend này xuất hiện lâu rồi nhưng do mình không thấy có gì đặc biệt nên không làm, ...",73507481,479223,55
HofWIOd57oU,2019-07-27T11:00:02Z,UCKl0tA90oEArasOGzp8I41g,Tony | Đại Náo Biển Vũng Tàu - Vui Banh Xác,TonyTV,"['tony tv', 'tony', 'tonyphim', 'tony tro choi', 'tony thu thach', 'laytv', 'tony dan team', 'tony tre trau', 'tony dai nao bien vung tau', 'tony cat toc 30shine', 'tony su tich', 'tony dai nao phong game', 'tony di sieu thi', 'tony gap thu', 'dai nao bai bien vung tau', 'tony tam bien', 'tony tv mới nhất', 'Tony Võ', 'tony vinh', 'tony vo', 'vinh tony', 'to ny tv', 'tony tv troll', 'Đại Náo Biển Vũng Tàu', 'Vui Banh Xác', 'Biển Vũng Tàu', 'tony đại náo cũng tàu']",PT14M,"Tiếp tục hành trình chuyến du lịch tại Vũng Tàu của Team Tony, dẫn các em đi tắm biển, ăn uống Hải Sản, thấy các em vui thì anh ...",68186051,371195,22
w72eGW7VgCs,2020-07-24T08:54:26Z,UCKl0tA90oEArasOGzp8I41g,Tony | Đại Náo Sở Thú - Visit The ZOO,TonyTV,"['tony tv', 'tony', 'tony tv mới nhất', 'vinh tony', 'to ny tv', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'team tony', 'tony team', 'zoo', 'thảo cầm viên', 'sở thú', 'tony đi sở thú', 'tony đi thảo cầm viên', 'team tony đi sài gòn', 'team tony sở thú', 'tony zoo', 'the zoo', 'khám phá sở thú', 'tham quan sở thú sài gòn', '12h tham quan so thu', 'Tham Quan Sở Thú Gặp Cá Sấu Chúa', 'Tham Quan Sở Thú', 'Cá Sấu Chúa', 'thao cam vien', 'team tony thảo cầm viên', 'thảo cầm viên 2020']",PT10M20S,"Tiếp tục serry trên Sài Gòn của team mình, đích đến lần này là Thảo Cầm Viên ở quận 1 nhé. Chúc các bạn xem video vui vẻ!",60189180,269421,0
IQyh28Edy_c,2020-05-11T10:58:38Z,UCKl0tA90oEArasOGzp8I41g,Tony | Nấu Cả Thế Giới Bằng Bộ Nồi Siêu Nhỏ,TonyTV,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'tony đầu bếp', 'tony nấu ăn', 'tony vua đầu bếp', 'tony thử thách nấu ăn', 'bộ nồi inox mini', 'team tony', 'tony nấu ăn với bộ nồi tí hon', 'đồ chơi trẻ em', 'nau an bang noi inox mini', 'Nồi Inox Mini', 'Thử Thách Nấu Ăn', 'Thử Thách Nấu Ăn Bằng Nồi Inox Mini', 'Nấu Ăn Bằng Nồi Inox Mini', 'team tony nấu ăn', 'thu thach nau an']",PT12M,Thử Thách nấu tất cả các món ăn với bộ nồi đồ chơi inox tí hon. Làm hơi vất vả nhưng vẫn thành công và ăn rất ngon nhé mọi ...,53700208,339774,0
hopEWfidAtg,2019-10-04T11:00:12Z,UCKl0tA90oEArasOGzp8I41g,Tony | Đại Hội Tô Tranh Cát - Quay Về Tuổi Thơ,TonyTV,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'tony thu thach', 'tony vlogs', 'tony dai chien', 'tony dai hoi to tranh cat', 'colored sand painting', 've tranh cat', 'tony tro choi', 'tony 24h', 'tony team tre trau', 'tony dai nao', 'to mau tranh cat', 'do choi tre em tranh cat', 'tranh cat', 'tuoi tho to tranh cat', 'tony phim hai', 'Đại Hội Tô Tranh Cát', 'Tô Tranh Cát', 'thử thách tô tranh cát', 'Quay Về Tuổi Thơ', 'tony tô tranh', 'team tony tô tranh']",PT13M,"Cuộc thi Tô tranh cát, 1 vé quay về tuổi thơ của thế hệ 8x, hi vọng các bạn sẽ yêu thích video này và ĐĂNG KÝ KÊNH + NHẤN ...",49041458,215508,0
LF9ET4qsyDs,2020-02-09T11:56:35Z,UCKl0tA90oEArasOGzp8I41g,Tony | Cuộc Thi Vua Đầu Bếp - Tìm Ra VUA TÔM,TonyTV,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony vlogs', 'anh tony tv', 'vua dau bep', 'tony nau an', 'tony dai chien', 'dai chien dau bep', 'cuoc thi vua dau bep', 'đầu bếp nhí', 'cuoc thi vua tôm', 'vua ốc', 'tony đầu bếp', 'tôm càng sốt bơ tỏi', 'tôm tái chanh', 'tôm nướng', 'phim vua dau bep', 'Cuộc Thi VUA TÔM', 'cuoc thi vua tom', 'Đầu Bếp Đại Chiến', 'Đầu Bếp', 'vua đầu bếp', 'đầu bếp đại chiến', 'Vua Đầu Bếp', 'masterchef']",PT14M,"3 đội đầu bếp nhí sẽ chế biến các con tôm thành những đặc sản nổi tiếng, có những món đã thất truyền lâu năm như Tôm hấp núi ...",48755717,426127,0
m_3bBPQkdpE,2020-02-28T11:00:08Z,UCKl0tA90oEArasOGzp8I41g,Tony | Chơi TRỐN TÌM Uống Trà Sữa - Tuổi Thơ Dữ Dội,TonyTV,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'trò chơi dân gian', 'bắt trốn', 'trốn tìm', 'team tre trau', 'tron tim uong tra sua', 'trò chơi trốn tìm', 'team tony', 'tron tim trong sieu thi', 'tron tim luc giua dem', 'Chơi TRỐN TÌM Uống Trà Sữa', 'team tony chơi trốn tìm', 'Tuổi Thơ Dữ Dội', 'chơi trốn tìm', 'thủ thách trốn tìm', 'trò chơi tuổi thơ', 'choi tron tim']",PT13M,"Tặng 1 vé cho các bạn quay về tuổi thơ, video hay thì đừng quên ĐĂNG KÝ KÊNH & NHẤN CHUÔNG để ủng hộ mình nhé!",45452215,251804,0
e3bdabq9wMg,2020-01-21T11:15:01Z,UCKl0tA90oEArasOGzp8I41g,Tony | Đầu Bếp Đại Chiến - Tìm Ra VUA ỐC,TonyTV,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'vua dau bep', 'than an', 'thần ăn', 'chế biến ốc', 'ốc cà na rang muối', 'ốc hương rang me', 'ốc lác', 'sò huyết cháy tỏi', 'ốc móng tay nướng', 'ốc sả ớt', 'nghêu hấp sả', 'oc rang me', 'dai chien dau bep', 'cuoc thi dau bep', 'ẩm thực', 'đầu bếp nhí', 'Tìm Ra VUA ỐC', 'Đầu Bếp Đại Chiến', 'vua ốc đại chiến', 'cuộc thi đầu bếp', 'tony đại chiến']",PT13M,Cuộc thi tìm ra VUA ỐC của các đầu bếp nhí! Đăng ký kênh Trần Đức Niên tại https://youtu.be/R01vC6VgH70 Mua nick game uy ...,41614604,358656,0
iea632fJkGY,2022-09-16T15:00:19Z,UCbxWTKqVmD_AMeOIcKFhQ3Q,FULL TRẬN | U20 Việt Nam vs U20 Hong Kong | bản chuẩn | Vòng loại U20 Châu Á | TV360,TV360 Thể Thao,"['tv360', 'tv360 bóng đá', 'thể thao', 'trực tiếp bóng đá', 'tv360 trực tiếp bóng đá', 'u23 việt nam', 'trực tiếp việt nam', 'trực tiếp bóng đá việt nam', 'trực tiếp bóng đá hôm nay', 'tv360 trực tiếp', 'bóng đá', 'highlight u20 việt nam', 'u20 châu á', 'u20 afc', 'highlight u20 viet nam', 'u20vietnam', 'u20chaua', 'u20 việt nam vs u20 hong kong', 'highlight u20 hong kong', 'u20 chau a', 'highlight việt nam', 'highlight u20vn', 'u20vn', 'highlightu20', 'u20vnhongkong', 'u20 vn hong kong', 'vn hk', 'truc tiep u20']",PT1H58M14S,"44 đội bóng 1 giấc mơ... Vòng loại U20 Châu Á 2023 có sự tham dự của 44 đội, chia thành 10 bảng đấu (4 bảng có 5 đội và 6 ...",2266256,34204,77
